Internal - All,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Address,Content,Status Code,Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keyword 1,Meta Keywords 1 Length,H1-1,H1-1 length,H1-2,H1-2 length,H2-1,H2-1 length,H2-2,H2-2 length,Meta Robots 1,Meta Robots 2,Meta Refresh 1,Canonical Link Element 1,Size,Word Count,Text Ratio,Crawl Depth,Inlinks,Unique Inlinks,% of Total,Outlinks,Unique Outlinks,External Outlinks,Unique External Outlinks,Hash,Response Time,Last Modified,Redirect URI,Redirect Type,view_count 1,video_title 1,update_date 1,channel_info 1,URL Encoded Address,,,,
https://www.youtube.com/watch?v=xAaPkOYiQWc,text/html, charset=utf-8,200,OK,Amazing Tango - YouTube,23,214,London Tango Festival 2011 took place at Porchester Hall Bayswater on 18th November 2011 with appearance of best champion tango dancers from all over the wor...,160,956,"Tango, Festival, Tango festival London, Reza Kaz, Tango lessons, Tango solo, Amazing",84,Video này không sẵn có.,23,Amazing Tango,13,,0,,0,,,,https://www.youtube.com/watch?v=xAaPkOYiQWc,179929,810,2.529331,4,98,47,0.03,57,36,11,8,3bb940e5bfd2a3facc72539b059a2fb5,0.286,,,,1.981.148 lượt xem,"
    Amazing Tango
  ","Xuất bản 2 thg 4, 2012","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CDYQ4TkiEwiC2t2LpJPiAhUYNSoKHd-aCaEo-B0"" href=""/channel/UCQGZkqtc3sSj8JMhVjeOGaA"">Reza Kaz</a>
  ",https://www.youtube.com/watch?v=xAaPkOYiQWc,,,
https://www.youtube.com/watch?v=PQBr52coFaE&list=PLiCvVJzBupKmtncNx-0Nb2EHLYIe2khyn&index=9&t=0s,text/html, charset=utf-8,200,OK,MỀU VÀ CHỊ PANDA PHÁT HIỆN KẺ GIẾT NGƯỜI JASON TRONG MINECRAFT*REDHOOD TROLL MỀU BẰNG KẺ GIẾT NGƯỜI - YouTube,109,1148,Video Stream trên Nonolive Kênh: MềuChannel ID: 122122 Link download app Nonolive: https://www.nonolive.com ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ MỀU VÀ CHỊ PANDA PHÁT ...,160,1180,"mều channel, meusan, mều minecraft, meusan minecraft, meu minecraft, mềuchannel, mều channel minecraft, thử thách mều channel, mều minecraft pc, meu san, mều...",160,Video này không sẵn có.,23,MỀU VÀ CHỊ PANDA PHÁT HIỆN KẺ GIẾT NGƯỜI JASON TRONG MINECRAFT*REDHOOD TROLL MỀU BẰNG KẺ GIẾT NGƯỜI,99,,0,,0,noindex,,,https://www.youtube.com/watch?v=PQBr52coFaE&list=PLiCvVJzBupKmtncNx-0Nb2EHLYIe2khyn&index=9,467411,3862,4.189744,4,2,1,0,229,198,11,7,d98118960637299a335ec32446136ef2,0.165,,,,1.134.439 lượt xem,"
    MỀU VÀ CHỊ PANDA PHÁT HIỆN KẺ GIẾT NGƯỜI JASON TRONG MINECRAFT*REDHOOD TROLL MỀU BẰNG KẺ GIẾT NGƯỜI
  ","Xuất bản 4 thg 5, 2019","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CMcBEOE5IhMI87yNi6ST4gIVig5YCh3Akgk4KPgd"" href=""/channel/UCFEhTAYTBgTuJ6oTUs451ZA"">Mều Channel</a>
       
      <span aria-label=""Đã xác minh"" class=""yt-channel-title-icon-verified yt-uix-tooltip yt-sprite"" data-tooltip-text=""Đã xác minh""></span>
  ",https://www.youtube.com/watch?v=PQBr52coFaE&list=PLiCvVJzBupKmtncNx-0Nb2EHLYIe2khyn&index=9&t=0s,,,
https://www.youtube.com/playlist?list=PLkmrlMpjP4HDovtEeqVcaAvEQuzXE9aLB,text/html, charset=utf-8,200,OK,HAPPY BIRTHDAY ĐÀM VĨNH HƯNG 2018 - YouTube,43,440,,0,0,,0,Đàm Vĩnh Hưng,13,HAPPY BIRTHDAY ĐÀM VĨNH HƯNG 2018,33,,0,,0,,,,http://www.youtube.com/playlist?list=PLkmrlMpjP4HDovtEeqVcaAvEQuzXE9aLB,204550,652,1.5179663,4,39,39,0.02,92,46,10,10,59e059b730c25c82a7ae3bf09d26bf2e,0.435,,,,,,,,https://www.youtube.com/playlist?list=PLkmrlMpjP4HDovtEeqVcaAvEQuzXE9aLB,,,
https://www.youtube.com/watch?v=gzNF1uJFVUk,text/html, charset=utf-8,200,OK,"Nhạc Tiktok ❤ Những bài hát Hoa Ngữ ""Cực Dễ Thương"" được nhiều người tìm kiếm nhất - YouTube",92,814,"Mp3: http://123link.vip/lzyEVT ✪ Chào mừng các bạn đến với Style VN ✪ ► Nhạc Tiktok ❤ Những bài hát Hoa Ngữ ""Cực Dễ Thương"" được nhiều người tìm kiếm nhất Mờ...",160,1009,"nhac tik tok, Những bài hát Hoa Ngữ Cực Dễ Thương được nhiều người tìm kiếm nhất, nhạc tik tok, nhạc tok tok dễ thương, nhạc cực dễ thương, nhạc dễ thương, T...",160,Video này không sẵn có.,23,"Nhạc Tiktok ❤ Những bài hát Hoa Ngữ ""Cực Dễ Thương"" được nhiều người tìm kiếm nhất",82,,0,,0,,,,https://www.youtube.com/watch?v=gzNF1uJFVUk,214431,1431,3.5236456,4,197,89,0.05,82,46,13,10,9e6fb98464787ba6b3b50539b268f151,0.152,,,,11.335.984 lượt xem,"
    Nhạc Tiktok ❤ Những bài hát Hoa Ngữ ""Cực Dễ Thương"" được nhiều người tìm kiếm nhất
  ","Xuất bản 17 thg 5, 2018","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CDYQ4TkiEwizwpGMpJPiAhVJaCoKHRT5Cy8o-B0"" href=""/channel/UCUQlbggZQwsxPwV0EdInVXg"">Tớ Là Ni</a>
  ",https://www.youtube.com/watch?v=gzNF1uJFVUk,,,
https://www.youtube.com/watch?v=Y2T_rIZ4Pho,text/html, charset=utf-8,200,OK,Deck the Halls - Christmas Song for Kids | CoCoMelon Nursery Rhymes & Kids Songs - YouTube,90,777,Merry Christmas from your friends at CoCoMelon! Have fun singing along and making gingerbread houses with us! Subscribe for new videos every week: https://ww...,160,948,"cocomelon, abckidtv, nursery rhymes, children songs, baby songs, kid songs, kindergarten songs, toddler songs, kids song, education, children learning, sing-...",160,Video này không sẵn có.,23,Deck the Halls - Christmas Song for Kids | CoCoMelon Nursery Rhymes & Kids Songs,80,,0,,0,,,,https://www.youtube.com/watch?v=Y2T_rIZ4Pho,209386,1104,3.219413,4,562,279,0.16,73,49,10,7,9828971268f41ac2c7eca647865cfcf2,0.135,,,,360.674.811 lượt xem,"
    Deck the Halls - Christmas Song for Kids | CoCoMelon Nursery Rhymes & Kids Songs
  ","Xuất bản 11 thg 12, 2018","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CDYQ4TkiEwi9sZCMpJPiAhVQR2AKHRL_BZYo-B0"" href=""/channel/UCbCmjCuTUZos6Inko4u57UQ"">Cocomelon - Nursery Rhymes</a>
       
      <span aria-label=""Đã xác minh"" class=""yt-channel-title-icon-verified yt-uix-tooltip yt-sprite"" data-tooltip-text=""Đã xác minh""></span>
  ",https://www.youtube.com/watch?v=Y2T_rIZ4Pho,,,
https://www.youtube.com/watch?v=SPm632_j4dw,text/html, charset=utf-8,200,OK,Hứa Minh Đạt Chia Sẻ Về Hậu Quả Khi Huấn Luyện Võ Cho Hồ Việt Trung - YouTube,77,687,Hồ Việt Trung Channel - Kênh Youtube chính thức của ca sĩ Hồ Việt Trung. Follow Hồ Việt Trung Channel: ♫ Subscribe: https://www.youtube.com/user/HoVietTrungP...,160,969,"ho viet trung, hồ việt trung, ho viet trung official",52,Video này không sẵn có.,23,Hứa Minh Đạt Chia Sẻ Về Hậu Quả Khi Huấn Luyện Võ Cho Hồ Việt Trung,67,,0,,0,,,,https://www.youtube.com/watch?v=SPm632_j4dw,190794,960,2.501127,4,8,4,0,58,37,10,7,fe57d08eff313fb7d2b101e2c6855b52,0.157,,,,18.773 lượt xem,"
    Hứa Minh Đạt Chia Sẻ Về Hậu Quả Khi Huấn Luyện Võ Cho Hồ Việt Trung
  ","Xuất bản 18 thg 3, 2015","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CDYQ4TkiEwijjZOMpJPiAhV0wkwCHZcpASUo-B0"" href=""/channel/UCo2_zltvo5yFiNDv36mzQ2w"">Hồ Việt Trung</a>
       
      <span aria-label=""Đã xác minh"" class=""yt-channel-title-icon-verified yt-uix-tooltip yt-sprite"" data-tooltip-text=""Đã xác minh""></span>
  ",https://www.youtube.com/watch?v=SPm632_j4dw,,,
https://www.youtube.com/playlist?list=PLjhjVqsAGEMmXJpZ4laNtUr5DvQiK0pe9,text/html, charset=utf-8,200,OK,Thiên Quang & Quỳnh Trang - Tổng Hợp Những Album Được Yêu Thích Nhất - YouTube,78,718,,0,0,,0,Võ Hoàng Entertainment,22,Thiên Quang & Quỳnh Trang - Tổng Hợp Những Album Được Yêu Thích Nhất,68,,0,,0,,,,http://www.youtube.com/playlist?list=PLjhjVqsAGEMmXJpZ4laNtUr5DvQiK0pe9,254899,1114,2.2044024,4,65,65,0.04,124,58,10,10,8de20e7e111915cb88a730b45aec72f,0.353,,,,,,,,https://www.youtube.com/playlist?list=PLjhjVqsAGEMmXJpZ4laNtUr5DvQiK0pe9,,,
https://www.youtube.com/watch?v=ydtqP0ZTvac,text/html, charset=utf-8,200,OK,"Cùng Châu Giang phá đảo Quy Nhơn : Thiên đường ăn uống, sống ảo siêu rẻ ! - YouTube",83,726,Đặt mua Huawei P30 với quà khủng giá rẻ nhất nhé : https://cellphones.com.vn/huawei-p30.html?utm_source=pr&utm_medium=schannel&utm_campaign=/huawei-p30.html-...,160,1009,"schanneI, yt:cc=on, quy nhơn, phá đảo quy nhơn, phá đảo, hôm nay ăn gì, hnag, quy nhơn có gì, bình định, bình định có gì, bánh tráng nướng, thiên đường ẩm th...",160,Video này không sẵn có.,23,"Cùng Châu Giang phá đảo Quy Nhơn : Thiên đường ăn uống, sống ảo siêu rẻ !",73,,0,,0,,,,https://www.youtube.com/watch?v=ydtqP0ZTvac,197523,943,2.384918,4,192,93,0.05,67,43,10,7,7dfdb1cab9668db91056f62e20297def,0.139,,,,48.682 lượt xem,"
    Cùng Châu Giang phá đảo Quy Nhơn : Thiên đường ăn uống, sống ảo siêu rẻ !
  ","Xuất bản 10 thg 5, 2019","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CDkQ4TkiEwiCrdWMpJPiAhVJV1gKHRljBkgo-B0"" href=""/channel/UC9Pj0EUibBF295jWHRSDJqg"">Schannel</a>
       
      <span aria-label=""Đã xác minh"" class=""yt-channel-title-icon-verified yt-uix-tooltip yt-sprite"" data-tooltip-text=""Đã xác minh""></span>
  ",https://www.youtube.com/watch?v=ydtqP0ZTvac,,,
https://www.youtube.com/channel/UCPnADSnUubXoBMtRhhrpgjA,text/html, charset=utf-8,200,OK,RD - YouTube,12,116,Hello and welcome to my channel ! • I make high quality momments. Stay awesome and hope you enjoy my content ! Feel free to SUBSCRIBE . I wont bite! (^‿^) Ma...,160,968,"video, chia sẻ, điện thoại chụp ảnh, điện thoại video, miễn phí, tải lên",72,RD,2,,0,RD,2,Trang chủ,10,,,,https://www.youtube.com/channel/UCPnADSnUubXoBMtRhhrpgjA,409534,1225,1.3979304,4,127,80,0.05,200,134,10,10,e1182158d5e4b30477d17aa1c863de3d,1.449,,,,,,,,https://www.youtube.com/channel/UCPnADSnUubXoBMtRhhrpgjA,,,
https://www.youtube.com/watch?v=zHRX4cGMYGQ,text/html, charset=utf-8,200,OK,Ba Ngọn Nến Lung Linh - Nhật Lan Vy [Official] | Ca Nhạc Thiếu Nhi Hay Nhất - YouTube,85,715,▶️ Pincode - Hoạt hình hot 2019: https://bit.ly/2WZ0qIZ ▶️ Kikoriki - Hoạt hình vui nhộn: https://bit.ly/2InFSWf ▶️ Kuu Kuu Harajuku - Hoạt hình búp bê: http...,160,929,"ba ngọn nến lung linh nhạc thiếu nhi, nhacthieunhi, ca nhac thieu nhi hay, pops kids, nhac thieu nhi hay nhat, 3 ngon nen lung linh, popskids tv app, nhạc th...",160,Video này không sẵn có.,23,Ba Ngọn Nến Lung Linh - Nhật Lan Vy [Official] | Ca Nhạc Thiếu Nhi Hay Nhất,75,,0,,0,,,,https://www.youtube.com/watch?v=zHRX4cGMYGQ,200586,1127,2.809157,4,6,3,0,71,49,10,7,a6f77008e9a6a5726d5a2796d9f269a1,0.122,,,,4.259 lượt xem,"
    Ba Ngọn Nến Lung Linh - Nhật Lan Vy [Official] | Ca Nhạc Thiếu Nhi Hay Nhất
  ","Xuất bản 2 thg 10, 2018","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CDYQ4TkiEwjmruyMpJPiAhVValgKHRw-Aigo-B0"" href=""/channel/UCjGZoFtIH9O9Ssvb7FsQOOQ"">POPS Up</a>
  ",https://www.youtube.com/watch?v=zHRX4cGMYGQ,,,
https://www.youtube.com/watch?v=nvO17uPanBY,text/html, charset=utf-8,200,OK,TXT (투모로우바이투게더) 'Cat & Dog' Official MV (English ver.) - YouTube,64,564,"TXT (투모로우바이투게더) 'Cat & Dog' Official MV (English ver.) Story & Concept by UNDERMOOD FILM Assistant Director : Park Soobin, Kang Yena, Dong Kyengryen Director...",160,1005,"투모로우바이투게더, TOMORROW X TOGETHER, TXT, 연준, 수빈, 휴닝카이, 태현, 범규, YEONJUN, SOOBIN, HUENINGKAI, TAEHYUN, BEOMGYU, 빅히트엔터테인먼트, 빅히트, 신인, 신인그룹, 신인보이그룹, Boy band, New boy...",160,Video này không sẵn có.,23,TXT (투모로우바이투게더) 'Cat & Dog' Official MV (English ver.),54,,0,,0,,,,https://www.youtube.com/watch?v=nvO17uPanBY,206661,905,2.5399084,4,53,28,0.02,70,47,11,8,4efb17f8ca1aec834dc633398a9b2d68,0.166,,,,5.522.194 lượt xem,"
    TXT (투모로우바이투게더) 'Cat & Dog' Official MV (English ver.)
  ","Xuất bản 3 thg 5, 2019","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CDsQ4TkiEwjOj4uNpJPiAhVJg1gKHWz_DLso-B0"" href=""/channel/UC3IZKseVpdzPSBaWxBxundA"">ibighit</a>
       
      <span aria-label=""Đã xác minh"" class=""yt-channel-title-icon-verified yt-uix-tooltip yt-sprite"" data-tooltip-text=""Đã xác minh""></span>
  ",https://www.youtube.com/watch?v=nvO17uPanBY,,,
https://www.youtube.com/channel/UC7Nuoy4_-uaXp6lBdg3zTkg,text/html, charset=utf-8,200,OK,Nicole Kirkland - YouTube,25,210,Nicole Kirkland. Dance is my life and I can’t be happier to share it with wonderful people all over the world. (: Twitter: @nicolekirkland Instagram: @nicole...,160,891,nicole kirkland dance professional dancer choreography choreographer hip hop contemporary music bay area Bootz Crew Chapkis Dance Nor Cal Arts In The Groove Studios,164,Nicole Kirkland,15,,0,Nicole Kirkland,15,Trang chủ,10,,,,https://www.youtube.com/channel/UC7Nuoy4_-uaXp6lBdg3zTkg,509690,2812,2.9241302,4,217,95,0.06,266,128,11,11,b12530a2b42d7f739cc6ba5323612e52,1.309,,,,,,,,https://www.youtube.com/channel/UC7Nuoy4_-uaXp6lBdg3zTkg,,,
https://www.youtube.com/watch?v=_Bp7n9ANlNI&list=UUpd1Gf-SZjc_5ce5vVq5FTg,text/html, charset=utf-8,200,OK,Veres ra trang phục siêu đẹp Thống soái Ngân hà và được tăng sức mạnh như thế nào? - YouTube,92,796,"#VeresMùa10 #MobaViet #LienQuanMobile 🌟SHOP BÁN TÀI KHOẢN GAME LIÊN QUÂN MOBILE UY TÍN, GIÁ RẺ DUY NHẤT CỦA MÌNH: https://shopmobaviet.vn/ 🌟MỞ BÁN SHOP PHỤ K...",162,1119,"moba viet, liên quân, liên quân mobile, arena of valor, hướng dẫn liên quân, game mobile, mobile, mobile game, vương giả vinh diệu, mobile legend bang bang, ...",160,Video này không sẵn có.,23,Veres ra trang phục siêu đẹp Thống soái Ngân hà và được tăng sức mạnh như thế nào?,82,,0,,0,noindex,,,https://www.youtube.com/watch?v=_Bp7n9ANlNI&list=UUpd1Gf-SZjc_5ce5vVq5FTg,343178,2600,3.6514938,4,1,1,0,152,124,10,7,50fd78d757897cda7e2475aa7e2c3272,0.146,,,,180.612 lượt xem,"
    Veres ra trang phục siêu đẹp Thống soái Ngân hà và được tăng sức mạnh như thế nào?
  ","Xuất bản 10 thg 5, 2019","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CIsBEOE5IhMImt-UjaST4gIV0G2LCh1A5Qw-KPgd"" href=""/channel/UCpd1Gf-SZjc_5ce5vVq5FTg"">Mobile MOBA Việt</a>
       
      <span aria-label=""Đã xác minh"" class=""yt-channel-title-icon-verified yt-uix-tooltip yt-sprite"" data-tooltip-text=""Đã xác minh""></span>
  ",https://www.youtube.com/watch?v=_Bp7n9ANlNI&list=UUpd1Gf-SZjc_5ce5vVq5FTg,,,
https://www.youtube.com/watch?v=PvldT9piDuY,text/html, charset=utf-8,200,OK,[22.05.2017] SKT vs G2 [MSI 2017][Chung Kết][Ván 4] - YouTube,61,525,Vietnam Esports (vetv.vn) là đơn vị duy nhất giữ bản quyền sản xuất toàn bộ giải đấu chuyên nghiệp LMHT tại VN. VETV7 là kênh truyền hình thể thao điện tử tr...,160,939,"vietnam esports, vetv, vetv.vn, VETV, thể thao điện tử, esports, vnesportstv, liên minh huyền thoại, liên minh, lmht, liên minh fun, LCK, SKT T1, SKT T1 Fake...",160,Video này không sẵn có.,23,[22.05.2017] SKT vs G2 [MSI 2017][Chung Kết][Ván 4],51,,0,,0,,,,https://www.youtube.com/watch?v=PvldT9piDuY,199878,891,2.4695065,4,26,13,0.01,64,40,10,7,e92996217733e0329661ea24fb594e1d,0.161,,,,1.323.002 lượt xem,"
    [22.05.2017] SKT vs G2 [MSI 2017][Chung Kết][Ván 4]
  ","Xuất bản 21 thg 5, 2017","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CDcQ4TkiEwit7rmNpJPiAhWaIyoKHWxvA1Ao-B0"" href=""/channel/UCXF4WjTCUQSmGapnNEZzbYw"">VETV7 ESPORTS</a>
       
      <span aria-label=""Đã xác minh"" class=""yt-channel-title-icon-verified yt-uix-tooltip yt-sprite"" data-tooltip-text=""Đã xác minh""></span>
  ",https://www.youtube.com/watch?v=PvldT9piDuY,,,
https://www.youtube.com/channel/UCcStXLSv5pUqctMUnYfQTkA/videos?view=0&sort=dd&shelf_id=1,text/html, charset=utf-8,200,OK,Game One - YouTube,18,177,"Mình là Game one!!!. Đây là kênh chuyên Về game online,offline. Thể loại sinh tồn,khám phá...",93,545,"""Game Ark Survival"" GTA5 ""Game Offline"" ""Game online"" Dota2 MineCraft ""Dont starve""",83,Game One,8,,0,Video,5,Video,5,,,,https://www.youtube.com/channel/UCcStXLSv5pUqctMUnYfQTkA,245570,1284,2.6008878,4,2,2,0,98,57,7,7,1ce5b8a5488a2e34b7c6f8131b84083b,0.603,,,,,,,,https://www.youtube.com/channel/UCcStXLSv5pUqctMUnYfQTkA/videos?view=0&sort=dd&shelf_id=1,,,
https://www.youtube.com/channel/UCNN7Q7sx5lsivqDf22I7Itw,text/html, charset=utf-8,200,OK,Ngô Kiến Huy - YouTube,22,201,Kênh YouTube chính thức của ca sĩ Ngô Kiến Huy. Những sản phẩm mới nhất và đặc sắc nhất của Huy sẽ liên tục được cập nhật tại đây. Rất cảm ơn mọi người đã lu...,160,985,"""Ngô Kiến Huy"" ""ngo kien huy"" ""ngo kien huy single"" Bắp ""yêu không đường lui"" ""yeu khong duong lui"" ""yêu không đường lui Mv"" ""yeu khong duong lui mv"" ""khổng tú quỳnh"" ""khong tu quynh""",183,Ngô Kiến Huy,12,,0,Ngô Kiến Huy,12,Trang chủ,10,,,,https://www.youtube.com/channel/UCNN7Q7sx5lsivqDf22I7Itw,501783,3125,3.089714,4,197,89,0.05,224,124,23,23,309d2170fc6b039675d21133260dfc88,1.024,,,,,,,,https://www.youtube.com/channel/UCNN7Q7sx5lsivqDf22I7Itw,,,
https://www.youtube.com/watch?v=ydtqP0ZTvac&list=PLvYpzlS_fYfif8oiItwYTb-DWQ0aiDNEz,text/html, charset=utf-8,200,OK,"Cùng Châu Giang phá đảo Quy Nhơn : Thiên đường ăn uống, sống ảo siêu rẻ ! - YouTube",83,726,Đặt mua Huawei P30 với quà khủng giá rẻ nhất nhé : https://cellphones.com.vn/huawei-p30.html?utm_source=pr&utm_medium=schannel&utm_campaign=/huawei-p30.html-...,160,1009,"schanneI, yt:cc=on, quy nhơn, phá đảo quy nhơn, phá đảo, hôm nay ăn gì, hnag, quy nhơn có gì, bình định, bình định có gì, bánh tráng nướng, thiên đường ẩm th...",160,Video này không sẵn có.,23,"Cùng Châu Giang phá đảo Quy Nhơn : Thiên đường ăn uống, sống ảo siêu rẻ !",73,,0,,0,noindex,,,https://www.youtube.com/watch?v=ydtqP0ZTvac&list=PLvYpzlS_fYfif8oiItwYTb-DWQ0aiDNEz,541501,4718,3.9068024,4,8,7,0,271,244,11,7,a3b1a1ca8e82876f00dbc09b8ab65be7,0.126,,,,48.682 lượt xem,"
    Cùng Châu Giang phá đảo Quy Nhơn : Thiên đường ăn uống, sống ảo siêu rẻ !
  ","Xuất bản 10 thg 5, 2019","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CIICEOE5IhMIi-LTjKST4gIVDlGFCh3i9QYYKPgd"" href=""/channel/UC9Pj0EUibBF295jWHRSDJqg"">Schannel</a>
       
      <span aria-label=""Đã xác minh"" class=""yt-channel-title-icon-verified yt-uix-tooltip yt-sprite"" data-tooltip-text=""Đã xác minh""></span>
  ",https://www.youtube.com/watch?v=ydtqP0ZTvac&list=PLvYpzlS_fYfif8oiItwYTb-DWQ0aiDNEz,,,
https://www.youtube.com/playlist?list=PLX6u7_VAiKcS7GzWqn3jXL4ofkaTFwO7f,text/html, charset=utf-8,200,OK,Life - Love - Sex - Music - YouTube,35,283,Tập hợp những vids xàm l*n của thầy ba,38,235,,0,Ba Rọi Béo,10,Life - Love - Sex - Music,25,,0,,0,,,,http://www.youtube.com/playlist?list=PLX6u7_VAiKcS7GzWqn3jXL4ofkaTFwO7f,310310,1416,2.0837226,4,88,88,0.05,167,70,10,10,8934bcb8b12c3207511395069c917452,0.448,,,,,,,,https://www.youtube.com/playlist?list=PLX6u7_VAiKcS7GzWqn3jXL4ofkaTFwO7f,,,
https://www.youtube.com/watch?v=aEYlkjjBeNE,text/html, charset=utf-8,200,OK,"""Cuz I Got Mined"" PVZ Song | AfroMan Parody | FREE DOWNLOAD! - YouTube",70,641,FREE DOWNLOAD: https://www.mediafire.com/?0a0egoxmgen6qbb This parody idea came from the brilliant patfan8326. Hope you enjoy listening as much as we enjoyed...,160,997,"afroman, because i got high, parody, cuz i got mined, garden warfare, rap song, because i got high parody, jt machinima, free download!, afroman parody, song...",160,Video này không sẵn có.,23,"""Cuz I Got Mined"" PVZ Song | AfroMan Parody | FREE DOWNLOAD!",60,Bản phiên âm,12,,0,,,,https://www.youtube.com/watch?v=aEYlkjjBeNE,208672,875,2.3285348,4,20,10,0.01,65,41,10,7,6307f57b19fc6d731cfc343db3f9f969,0.216,,,,1.307.337 lượt xem,"
    ""Cuz I Got Mined"" PVZ Song | AfroMan Parody | FREE DOWNLOAD!
  ","Xuất bản 8 thg 3, 2014","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CDYQ4TkiEwiI56GOpJPiAhUSflgKHQcyAJ8o-B0"" href=""/channel/UCzTdZz7z2sPRGCImodwOw0g"">JT Music</a>
  ",https://www.youtube.com/watch?v=aEYlkjjBeNE,,,
https://www.youtube.com/watch?v=V-c76f06Vzg,text/html, charset=utf-8,200,OK,DAVE'S FAVES - Crusader Kings II (Review) - YouTube,51,443,"g'day fellas, we got ourselves another episode of dave's faves, and today we're havin' a look at my favourite claim fabricating simulator - Crusader Kings II...",160,888,"Crusader Kings II, CK2, Paradox, Grand Strategy, Review, Shitpost, Critique, Dave, Davidson",91,Video này không sẵn có.,23,DAVE'S FAVES - Crusader Kings II (Review),41,Bản phiên âm,12,,0,,,,https://www.youtube.com/watch?v=V-c76f06Vzg,213273,962,2.555386,4,52,24,0.01,73,46,10,7,af2f2c9cb2775c4d5a01a18419a99be8,0.156,,,,41.552 lượt xem,"
    DAVE'S FAVES - Crusader Kings II (Review)
  ","Đã công chiếu vào 23 thg 11, 2018","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CD4Q4TkiEwiqzaCOpJPiAhWPllgKHY1wCoIo-B0"" href=""/channel/UCDc2kFO8PE5V5DM7QctoiJg"">davo_</a>
  ",https://www.youtube.com/watch?v=V-c76f06Vzg,,,
https://www.youtube.com/channel/UCroJ5uxmGr-WOtXUPyqeh6g,text/html, charset=utf-8,200,OK,Random Encounters - YouTube,27,253,What happens when video games and music smash together? Subscribe to become an Encounterer and find out! ♫ ☢ WARNING! ☢ Musicals are not for everyone. But th...,160,991,video games song music musicals showtunes gaming comedy parody number cover ign goofy sonic hedgehog pokemon pikachu tails miles prower knuckles echidna amy rose eggman robotnik doctor big cat ganondorf link legend zelda pac-man pac man ghost stop motion live action animation dead space romance isaac clarke nicole brennan angry birds assassin's creed altair ezio green pigs bloopers behind the scenes sega nintendo ubisoft namco visceral ea,442,Random Encounters,17,,0,Random Encounters,17,Trang chủ,10,,,,https://www.youtube.com/channel/UCroJ5uxmGr-WOtXUPyqeh6g,510846,3351,3.7071838,4,211,101,0.06,220,110,25,23,25b7c5e1faf9bf77fb73a38d67bc14d7,1.102,,,,,,,,https://www.youtube.com/channel/UCroJ5uxmGr-WOtXUPyqeh6g,,,
https://www.youtube.com/watch?v=JDVvRRJBwCk,text/html, charset=utf-8,200,OK,REDHOOD SHOW PHÒNG STREAM 100 TRIỆU*PHÒNG STREAM 100 TRIỆU CỦA REDHOOD CÓ GÌ HOT - YouTube,90,973,REDHOOD SHOW PHÒNG STREAM 100 TRIỆU*PHÒNG STREAM 100 TRIỆU CỦA REDHOOD CÓ GÌ HOT ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ Chào mừng các bạn đã đến với Pirate TV ! Đúng ra ...,160,1289,"redhood show phòng stream, phòng stream 100 triệu, của redhood, có gì hot, phòng stream của redhood, phòng 100 triệu của redhood, show phòng stream 100 triệu...",160,Video này không sẵn có.,23,REDHOOD SHOW PHÒNG STREAM 100 TRIỆU*PHÒNG STREAM 100 TRIỆU CỦA REDHOOD CÓ GÌ HOT,80,,0,,0,,,,https://www.youtube.com/watch?v=JDVvRRJBwCk,209826,1122,3.068198,4,80,38,0.02,77,50,10,7,fa8f35a59f62b8fb1d068127e77352f6,0.16,,,,2.850.949 lượt xem,"
    REDHOOD SHOW PHÒNG STREAM 100 TRIỆU*PHÒNG STREAM 100 TRIỆU CỦA REDHOOD CÓ GÌ HOT
  ","Xuất bản 6 thg 8, 2018","
    <a class=""yt-uix-sessionlink       spf-link"" data-sessionlink=""itct=CD0Q4TkiEwji2OCOpJPiAhVIPSoKHRzUDaMo-B0"" href=""/channel/UCEWh4gVnm2QIwUDVPU7gaZQ"">Pirate TV</a>
  ",https://www.youtube.com/watch?v=JDVvRRJBwCk,,,
